CUID,Species,Year,LGL counts,Total run,Region
178,Lake Sockeye,1999,,,Skeena
178,Lake Sockeye,2000,,,Skeena
178,Lake Sockeye,2001,,,Skeena
178,Lake Sockeye,2002,7072,10880,Skeena
178,Lake Sockeye,2003,9106,11941,Skeena
178,Lake Sockeye,2004,6000,7674,Skeena
178,Lake Sockeye,2005,5887,6944,Skeena
178,Lake Sockeye,2006,5479,8556,Skeena
178,Lake Sockeye,2007,3901,4870,Skeena
178,Lake Sockeye,2008,327,367,Skeena
178,Lake Sockeye,2009,3736,4110,Skeena
178,Lake Sockeye,2010,3836,4276,Skeena
178,Lake Sockeye,2011,3719,4498,Skeena
178,Lake Sockeye,2012,3940,4592,Skeena
178,Lake Sockeye,2013,3320,3581,Skeena
178,Lake Sockeye,2014,4220,4836,Skeena
178,Lake Sockeye,2015,14568,15636,Skeena
178,Lake Sockeye,2016,8924,10879,Skeena
178,Lake Sockeye,2017,7097,7210,Skeena
178,Lake Sockeye,2018,3417,3556,Skeena
178,Lake Sockeye,2019,4168,4523,Skeena
178,Lake Sockeye,2020,258,272,Skeena
178,Lake Sockeye,2021,5448,5869,Skeena
178,Lake Sockeye,2022,4730,5230,Skeena
178,Lake Sockeye,2023,5814,6486,Skeena
179,Lake Sockeye,1950,NA,NA,Skeena
179,Lake Sockeye,1951,NA,NA,Skeena
179,Lake Sockeye,1952,NA,NA,Skeena
179,Lake Sockeye,1953,NA,NA,Skeena
179,Lake Sockeye,1954,NA,NA,Skeena
179,Lake Sockeye,1955,NA,NA,Skeena
179,Lake Sockeye,1956,NA,NA,Skeena
179,Lake Sockeye,1957,NA,NA,Skeena
179,Lake Sockeye,1958,NA,NA,Skeena
179,Lake Sockeye,1959,NA,NA,Skeena
179,Lake Sockeye,1960,NA,NA,Skeena
179,Lake Sockeye,1961,NA,NA,Skeena
179,Lake Sockeye,1962,NA,NA,Skeena
179,Lake Sockeye,1963,NA,NA,Skeena
179,Lake Sockeye,1964,NA,NA,Skeena
179,Lake Sockeye,1965,NA,NA,Skeena
179,Lake Sockeye,1966,NA,NA,Skeena
179,Lake Sockeye,1967,NA,NA,Skeena
179,Lake Sockeye,1968,NA,NA,Skeena
179,Lake Sockeye,1969,NA,NA,Skeena
179,Lake Sockeye,1970,NA,NA,Skeena
179,Lake Sockeye,1971,NA,NA,Skeena
179,Lake Sockeye,1972,NA,NA,Skeena
179,Lake Sockeye,1973,NA,NA,Skeena
179,Lake Sockeye,1974,NA,NA,Skeena
179,Lake Sockeye,1975,NA,NA,Skeena
179,Lake Sockeye,1976,NA,NA,Skeena
179,Lake Sockeye,1977,NA,NA,Skeena
179,Lake Sockeye,1978,NA,NA,Skeena
179,Lake Sockeye,1979,NA,NA,Skeena
179,Lake Sockeye,1980,NA,NA,Skeena
179,Lake Sockeye,1981,NA,NA,Skeena
179,Lake Sockeye,1982,NA,NA,Skeena
179,Lake Sockeye,1983,NA,NA,Skeena
179,Lake Sockeye,1984,NA,NA,Skeena
179,Lake Sockeye,1985,NA,NA,Skeena
179,Lake Sockeye,1986,NA,NA,Skeena
179,Lake Sockeye,1987,NA,NA,Skeena
179,Lake Sockeye,1988,NA,NA,Skeena
179,Lake Sockeye,1989,NA,NA,Skeena
179,Lake Sockeye,1990,NA,NA,Skeena
179,Lake Sockeye,1991,NA,NA,Skeena
179,Lake Sockeye,1992,NA,NA,Skeena
179,Lake Sockeye,1993,NA,NA,Skeena
179,Lake Sockeye,1994,NA,NA,Skeena
179,Lake Sockeye,1995,NA,NA,Skeena
179,Lake Sockeye,1996,NA,NA,Skeena
179,Lake Sockeye,1997,NA,NA,Skeena
179,Lake Sockeye,1998,NA,NA,Skeena
179,Lake Sockeye,1999,NA,NA,Skeena
179,Lake Sockeye,2000,NA,NA,Skeena
179,Lake Sockeye,2001,NA,NA,Skeena
179,Lake Sockeye,2002,NA,NA,Skeena
179,Lake Sockeye,2003,NA,NA,Skeena
179,Lake Sockeye,2004,NA,NA,Skeena
179,Lake Sockeye,2005,NA,NA,Skeena
179,Lake Sockeye,2006,NA,NA,Skeena
179,Lake Sockeye,2007,NA,NA,Skeena
179,Lake Sockeye,2008,NA,NA,Skeena
179,Lake Sockeye,2009,NA,NA,Skeena
179,Lake Sockeye,2010,NA,NA,Skeena
179,Lake Sockeye,2011,NA,NA,Skeena
179,Lake Sockeye,2012,NA,NA,Skeena
179,Lake Sockeye,2013,NA,NA,Skeena
179,Lake Sockeye,2014,NA,NA,Skeena
179,Lake Sockeye,2015,NA,NA,Skeena
179,Lake Sockeye,2016,NA,NA,Skeena
179,Lake Sockeye,2017,NA,NA,Skeena
179,Lake Sockeye,2018,NA,NA,Skeena
179,Lake Sockeye,2019,NA,NA,Skeena
179,Lake Sockeye,2020,NA,NA,Skeena
180,Lake Sockeye,1950,NA,NA,Skeena
180,Lake Sockeye,1951,NA,NA,Skeena
180,Lake Sockeye,1952,NA,NA,Skeena
180,Lake Sockeye,1953,NA,NA,Skeena
180,Lake Sockeye,1954,NA,NA,Skeena
180,Lake Sockeye,1955,NA,NA,Skeena
180,Lake Sockeye,1956,NA,NA,Skeena
180,Lake Sockeye,1957,NA,NA,Skeena
180,Lake Sockeye,1958,NA,NA,Skeena
180,Lake Sockeye,1959,NA,NA,Skeena
180,Lake Sockeye,1960,42485,85096,Skeena
180,Lake Sockeye,1961,133007,252455,Skeena
180,Lake Sockeye,1962,21587,44699,Skeena
180,Lake Sockeye,1963,77002,112794,Skeena
180,Lake Sockeye,1964,68409,136833,Skeena
180,Lake Sockeye,1965,29888,51966,Skeena
180,Lake Sockeye,1966,31977,77849,Skeena
180,Lake Sockeye,1967,95242,269739,Skeena
180,Lake Sockeye,1968,62457,146095,Skeena
180,Lake Sockeye,1969,89905,169758,Skeena
180,Lake Sockeye,1970,82164,156187,Skeena
180,Lake Sockeye,1971,34049,70037,Skeena
180,Lake Sockeye,1972,52692,111322,Skeena
180,Lake Sockeye,1973,140253,339592,Skeena
180,Lake Sockeye,1974,109851,301719,Skeena
180,Lake Sockeye,1975,60353,99886,Skeena
180,Lake Sockeye,1976,13336,28800,Skeena
180,Lake Sockeye,1977,54679,119578,Skeena
180,Lake Sockeye,1978,32032,73552,Skeena
180,Lake Sockeye,1979,42455,89741,Skeena
180,Lake Sockeye,1980,31679,71434,Skeena
180,Lake Sockeye,1981,46466,100667,Skeena
180,Lake Sockeye,1982,93630,236620,Skeena
180,Lake Sockeye,1983,26965,54537,Skeena
180,Lake Sockeye,1984,26503,49428,Skeena
180,Lake Sockeye,1985,75649,145641,Skeena
180,Lake Sockeye,1986,26865,56753,Skeena
180,Lake Sockeye,1987,38206,59773,Skeena
180,Lake Sockeye,1988,42435,99628,Skeena
180,Lake Sockeye,1989,18412,38221,Skeena
180,Lake Sockeye,1990,21328,45170,Skeena
180,Lake Sockeye,1991,58719,133191,Skeena
180,Lake Sockeye,1992,52358,131246,Skeena
180,Lake Sockeye,1993,16646,42368,Skeena
180,Lake Sockeye,1994,25124,56678,Skeena
180,Lake Sockeye,1995,79679,215000,Skeena
180,Lake Sockeye,1996,60909,175539,Skeena
180,Lake Sockeye,1997,92245,311078,Skeena
180,Lake Sockeye,1998,43130,83275,Skeena
180,Lake Sockeye,1999,63692,92430,Skeena
180,Lake Sockeye,2000,84558,207146,Skeena
180,Lake Sockeye,2001,232802,474715,Skeena
180,Lake Sockeye,2002,29324,57008,Skeena
180,Lake Sockeye,2003,55028,84989,Skeena
180,Lake Sockeye,2004,39546,64011,Skeena
180,Lake Sockeye,2005,25141,39686,Skeena
180,Lake Sockeye,2006,40874,74285,Skeena
180,Lake Sockeye,2007,52862,95535,Skeena
180,Lake Sockeye,2008,28667,54820,Skeena
180,Lake Sockeye,2009,20503,29311,Skeena
180,Lake Sockeye,2010,20455,31319,Skeena
180,Lake Sockeye,2011,64622,109337,Skeena
180,Lake Sockeye,2012,60983,100680,Skeena
180,Lake Sockeye,2013,8760,11662,Skeena
180,Lake Sockeye,2014,20322,30853,Skeena
180,Lake Sockeye,2015,52239,71019,Skeena
180,Lake Sockeye,2016,41607,80872,Skeena
180,Lake Sockeye,2017,28036,31591,Skeena
180,Lake Sockeye,2018,11857,14786,Skeena
180,Lake Sockeye,2019,6980,9937,Skeena
180,Lake Sockeye,2020,14328,17922,Skeena
180,Lake Sockeye,2021,26668,40884,Skeena
180,Lake Sockeye,2022,34343,46259,Skeena
180,Lake Sockeye,2023,10963,14636,Skeena
181,Lake Sockeye,1950,NA,NA,Skeena
181,Lake Sockeye,1951,NA,NA,Skeena
181,Lake Sockeye,1952,NA,NA,Skeena
181,Lake Sockeye,1953,NA,NA,Skeena
181,Lake Sockeye,1954,NA,NA,Skeena
181,Lake Sockeye,1955,NA,NA,Skeena
181,Lake Sockeye,1956,NA,NA,Skeena
181,Lake Sockeye,1957,NA,NA,Skeena
181,Lake Sockeye,1958,NA,NA,Skeena
181,Lake Sockeye,1959,NA,NA,Skeena
181,Lake Sockeye,1960,NA,NA,Skeena
181,Lake Sockeye,1961,NA,NA,Skeena
181,Lake Sockeye,1962,NA,NA,Skeena
181,Lake Sockeye,1963,NA,NA,Skeena
181,Lake Sockeye,1964,NA,NA,Skeena
181,Lake Sockeye,1965,NA,NA,Skeena
181,Lake Sockeye,1966,NA,NA,Skeena
181,Lake Sockeye,1967,NA,NA,Skeena
181,Lake Sockeye,1968,NA,NA,Skeena
181,Lake Sockeye,1969,NA,NA,Skeena
181,Lake Sockeye,1970,NA,NA,Skeena
181,Lake Sockeye,1971,NA,NA,Skeena
181,Lake Sockeye,1972,NA,NA,Skeena
181,Lake Sockeye,1973,NA,NA,Skeena
181,Lake Sockeye,1974,NA,NA,Skeena
181,Lake Sockeye,1975,NA,NA,Skeena
181,Lake Sockeye,1976,NA,NA,Skeena
181,Lake Sockeye,1977,NA,NA,Skeena
181,Lake Sockeye,1978,NA,NA,Skeena
181,Lake Sockeye,1979,NA,NA,Skeena
181,Lake Sockeye,1980,NA,NA,Skeena
181,Lake Sockeye,1981,NA,NA,Skeena
181,Lake Sockeye,1982,NA,NA,Skeena
181,Lake Sockeye,1983,NA,NA,Skeena
181,Lake Sockeye,1984,NA,NA,Skeena
181,Lake Sockeye,1985,NA,NA,Skeena
181,Lake Sockeye,1986,NA,NA,Skeena
181,Lake Sockeye,1987,NA,NA,Skeena
181,Lake Sockeye,1988,NA,NA,Skeena
181,Lake Sockeye,1989,NA,NA,Skeena
181,Lake Sockeye,1990,NA,NA,Skeena
181,Lake Sockeye,1991,NA,NA,Skeena
181,Lake Sockeye,1992,NA,NA,Skeena
181,Lake Sockeye,1993,NA,NA,Skeena
181,Lake Sockeye,1994,NA,NA,Skeena
181,Lake Sockeye,1995,NA,NA,Skeena
181,Lake Sockeye,1996,NA,NA,Skeena
181,Lake Sockeye,1997,NA,NA,Skeena
181,Lake Sockeye,1998,NA,NA,Skeena
181,Lake Sockeye,1999,NA,NA,Skeena
181,Lake Sockeye,2000,NA,NA,Skeena
181,Lake Sockeye,2001,NA,NA,Skeena
181,Lake Sockeye,2002,NA,NA,Skeena
181,Lake Sockeye,2003,NA,NA,Skeena
181,Lake Sockeye,2004,NA,NA,Skeena
181,Lake Sockeye,2005,NA,NA,Skeena
181,Lake Sockeye,2006,NA,NA,Skeena
181,Lake Sockeye,2007,NA,NA,Skeena
181,Lake Sockeye,2008,NA,NA,Skeena
181,Lake Sockeye,2009,NA,NA,Skeena
181,Lake Sockeye,2010,NA,NA,Skeena
181,Lake Sockeye,2011,NA,NA,Skeena
181,Lake Sockeye,2012,NA,NA,Skeena
181,Lake Sockeye,2013,NA,NA,Skeena
181,Lake Sockeye,2014,NA,NA,Skeena
181,Lake Sockeye,2015,NA,NA,Skeena
181,Lake Sockeye,2016,NA,NA,Skeena
181,Lake Sockeye,2017,NA,NA,Skeena
181,Lake Sockeye,2018,NA,NA,Skeena
181,Lake Sockeye,2019,NA,NA,Skeena
181,Lake Sockeye,2020,NA,NA,Skeena
182,Lake Sockeye,1950,NA,NA,Skeena
182,Lake Sockeye,1951,NA,NA,Skeena
182,Lake Sockeye,1952,NA,NA,Skeena
182,Lake Sockeye,1953,NA,NA,Skeena
182,Lake Sockeye,1954,NA,NA,Skeena
182,Lake Sockeye,1955,NA,NA,Skeena
182,Lake Sockeye,1956,NA,NA,Skeena
182,Lake Sockeye,1957,NA,NA,Skeena
182,Lake Sockeye,1958,NA,NA,Skeena
182,Lake Sockeye,1959,NA,NA,Skeena
182,Lake Sockeye,1960,NA,NA,Skeena
182,Lake Sockeye,1961,NA,NA,Skeena
182,Lake Sockeye,1962,NA,NA,Skeena
182,Lake Sockeye,1963,NA,NA,Skeena
182,Lake Sockeye,1964,NA,NA,Skeena
182,Lake Sockeye,1965,NA,NA,Skeena
182,Lake Sockeye,1966,NA,NA,Skeena
182,Lake Sockeye,1967,NA,NA,Skeena
182,Lake Sockeye,1968,NA,NA,Skeena
182,Lake Sockeye,1969,NA,NA,Skeena
182,Lake Sockeye,1970,NA,NA,Skeena
182,Lake Sockeye,1971,NA,NA,Skeena
182,Lake Sockeye,1972,NA,NA,Skeena
182,Lake Sockeye,1973,NA,NA,Skeena
182,Lake Sockeye,1974,NA,NA,Skeena
182,Lake Sockeye,1975,NA,NA,Skeena
182,Lake Sockeye,1976,NA,NA,Skeena
182,Lake Sockeye,1977,NA,NA,Skeena
182,Lake Sockeye,1978,NA,NA,Skeena
182,Lake Sockeye,1979,NA,NA,Skeena
182,Lake Sockeye,1980,NA,NA,Skeena
182,Lake Sockeye,1981,NA,NA,Skeena
182,Lake Sockeye,1982,NA,NA,Skeena
182,Lake Sockeye,1983,NA,NA,Skeena
182,Lake Sockeye,1984,NA,NA,Skeena
182,Lake Sockeye,1985,NA,NA,Skeena
182,Lake Sockeye,1986,NA,NA,Skeena
182,Lake Sockeye,1987,NA,NA,Skeena
182,Lake Sockeye,1988,NA,NA,Skeena
182,Lake Sockeye,1989,NA,NA,Skeena
182,Lake Sockeye,1990,NA,NA,Skeena
182,Lake Sockeye,1991,NA,NA,Skeena
182,Lake Sockeye,1992,NA,NA,Skeena
182,Lake Sockeye,1993,NA,NA,Skeena
182,Lake Sockeye,1994,NA,NA,Skeena
182,Lake Sockeye,1995,NA,NA,Skeena
182,Lake Sockeye,1996,NA,NA,Skeena
182,Lake Sockeye,1997,NA,NA,Skeena
182,Lake Sockeye,1998,NA,NA,Skeena
182,Lake Sockeye,1999,NA,NA,Skeena
182,Lake Sockeye,2000,NA,NA,Skeena
182,Lake Sockeye,2001,NA,NA,Skeena
182,Lake Sockeye,2002,NA,NA,Skeena
182,Lake Sockeye,2003,NA,NA,Skeena
182,Lake Sockeye,2004,NA,NA,Skeena
182,Lake Sockeye,2005,NA,NA,Skeena
182,Lake Sockeye,2006,NA,NA,Skeena
182,Lake Sockeye,2007,NA,NA,Skeena
182,Lake Sockeye,2008,NA,NA,Skeena
182,Lake Sockeye,2009,NA,NA,Skeena
182,Lake Sockeye,2010,NA,NA,Skeena
182,Lake Sockeye,2011,NA,NA,Skeena
182,Lake Sockeye,2012,NA,NA,Skeena
182,Lake Sockeye,2013,NA,NA,Skeena
182,Lake Sockeye,2014,NA,NA,Skeena
182,Lake Sockeye,2015,NA,NA,Skeena
182,Lake Sockeye,2016,NA,NA,Skeena
182,Lake Sockeye,2017,NA,NA,Skeena
182,Lake Sockeye,2018,NA,NA,Skeena
182,Lake Sockeye,2019,NA,NA,Skeena
182,Lake Sockeye,2020,NA,NA,Skeena
183,Lake Sockeye,1950,NA,NA,Skeena
183,Lake Sockeye,1951,NA,NA,Skeena
183,Lake Sockeye,1952,NA,NA,Skeena
183,Lake Sockeye,1953,NA,NA,Skeena
183,Lake Sockeye,1954,NA,NA,Skeena
183,Lake Sockeye,1955,NA,NA,Skeena
183,Lake Sockeye,1956,NA,NA,Skeena
183,Lake Sockeye,1957,NA,NA,Skeena
183,Lake Sockeye,1958,NA,NA,Skeena
183,Lake Sockeye,1959,NA,NA,Skeena
183,Lake Sockeye,1960,800,1679,Skeena
183,Lake Sockeye,1961,400,792,Skeena
183,Lake Sockeye,1962,400,871,Skeena
183,Lake Sockeye,1963,,,Skeena
183,Lake Sockeye,1964,400,838,Skeena
183,Lake Sockeye,1965,800,1440,Skeena
183,Lake Sockeye,1966,400,1042,Skeena
183,Lake Sockeye,1967,,,Skeena
183,Lake Sockeye,1968,400,997,Skeena
183,Lake Sockeye,1969,,,Skeena
183,Lake Sockeye,1970,,,Skeena
183,Lake Sockeye,1971,,,Skeena
183,Lake Sockeye,1972,,,Skeena
183,Lake Sockeye,1973,,,Skeena
183,Lake Sockeye,1974,,,Skeena
183,Lake Sockeye,1975,,,Skeena
183,Lake Sockeye,1976,,,Skeena
183,Lake Sockeye,1977,50,116,Skeena
183,Lake Sockeye,1978,150,366,Skeena
183,Lake Sockeye,1979,,,Skeena
183,Lake Sockeye,1980,200,478,Skeena
183,Lake Sockeye,1981,,,Skeena
183,Lake Sockeye,1982,,,Skeena
183,Lake Sockeye,1983,,,Skeena
183,Lake Sockeye,1984,,,Skeena
183,Lake Sockeye,1985,4400,9530,Skeena
183,Lake Sockeye,1986,,,Skeena
183,Lake Sockeye,1987,,,Skeena
183,Lake Sockeye,1988,,,Skeena
183,Lake Sockeye,1989,,,Skeena
183,Lake Sockeye,1990,1000,2388,Skeena
183,Lake Sockeye,1991,,,Skeena
183,Lake Sockeye,1992,,,Skeena
183,Lake Sockeye,1993,,,Skeena
183,Lake Sockeye,1994,,,Skeena
183,Lake Sockeye,1995,,,Skeena
183,Lake Sockeye,1996,,,Skeena
183,Lake Sockeye,1997,,,Skeena
183,Lake Sockeye,1998,,,Skeena
183,Lake Sockeye,1999,,,Skeena
183,Lake Sockeye,2000,231,489,Skeena
183,Lake Sockeye,2001,221,421,Skeena
183,Lake Sockeye,2002,978,1794,Skeena
183,Lake Sockeye,2003,3377,5072,Skeena
183,Lake Sockeye,2004,1317,2073,Skeena
183,Lake Sockeye,2005,937,1270,Skeena
183,Lake Sockeye,2006,5139,8136,Skeena
183,Lake Sockeye,2007,245,513,Skeena
183,Lake Sockeye,2008,1200,2064,Skeena
183,Lake Sockeye,2009,3047,3775,Skeena
183,Lake Sockeye,2010,20804,26194,Skeena
183,Lake Sockeye,2011,2366,3655,Skeena
183,Lake Sockeye,2012,5476,7772,Skeena
183,Lake Sockeye,2013,828,975,Skeena
183,Lake Sockeye,2014,13699,20502,Skeena
183,Lake Sockeye,2015,4636,6136,Skeena
183,Lake Sockeye,2016,1100,1776,Skeena
183,Lake Sockeye,2017,357,415,Skeena
183,Lake Sockeye,2018,1434,1739,Skeena
183,Lake Sockeye,2019,125,182,Skeena
183,Lake Sockeye,2020,435,535,Skeena
183,Lake Sockeye,2021,290,518,Skeena
183,Lake Sockeye,2022,1437,2023,Skeena
183,Lake Sockeye,2023,1188,1627,Skeena
184,Lake Sockeye,1950,NA,NA,Skeena
184,Lake Sockeye,1951,NA,NA,Skeena
184,Lake Sockeye,1952,NA,NA,Skeena
184,Lake Sockeye,1953,NA,NA,Skeena
184,Lake Sockeye,1954,NA,NA,Skeena
184,Lake Sockeye,1955,NA,NA,Skeena
184,Lake Sockeye,1956,NA,NA,Skeena
184,Lake Sockeye,1957,NA,NA,Skeena
184,Lake Sockeye,1958,NA,NA,Skeena
184,Lake Sockeye,1959,NA,NA,Skeena
184,Lake Sockeye,1960,NA,NA,Skeena
184,Lake Sockeye,1961,NA,NA,Skeena
184,Lake Sockeye,1962,NA,NA,Skeena
184,Lake Sockeye,1963,NA,NA,Skeena
184,Lake Sockeye,1964,NA,NA,Skeena
184,Lake Sockeye,1965,NA,NA,Skeena
184,Lake Sockeye,1966,NA,NA,Skeena
184,Lake Sockeye,1967,NA,NA,Skeena
184,Lake Sockeye,1968,NA,NA,Skeena
184,Lake Sockeye,1969,NA,NA,Skeena
184,Lake Sockeye,1970,NA,NA,Skeena
184,Lake Sockeye,1971,NA,NA,Skeena
184,Lake Sockeye,1972,NA,NA,Skeena
184,Lake Sockeye,1973,NA,NA,Skeena
184,Lake Sockeye,1974,NA,NA,Skeena
184,Lake Sockeye,1975,NA,NA,Skeena
184,Lake Sockeye,1976,NA,NA,Skeena
184,Lake Sockeye,1977,NA,NA,Skeena
184,Lake Sockeye,1978,NA,NA,Skeena
184,Lake Sockeye,1979,NA,NA,Skeena
184,Lake Sockeye,1980,NA,NA,Skeena
184,Lake Sockeye,1981,NA,NA,Skeena
184,Lake Sockeye,1982,NA,NA,Skeena
184,Lake Sockeye,1983,NA,NA,Skeena
184,Lake Sockeye,1984,NA,NA,Skeena
184,Lake Sockeye,1985,NA,NA,Skeena
184,Lake Sockeye,1986,NA,NA,Skeena
184,Lake Sockeye,1987,NA,NA,Skeena
184,Lake Sockeye,1988,NA,NA,Skeena
184,Lake Sockeye,1989,NA,NA,Skeena
184,Lake Sockeye,1990,NA,NA,Skeena
184,Lake Sockeye,1991,NA,NA,Skeena
184,Lake Sockeye,1992,NA,NA,Skeena
184,Lake Sockeye,1993,NA,NA,Skeena
184,Lake Sockeye,1994,NA,NA,Skeena
184,Lake Sockeye,1995,NA,NA,Skeena
184,Lake Sockeye,1996,NA,NA,Skeena
184,Lake Sockeye,1997,NA,NA,Skeena
184,Lake Sockeye,1998,NA,NA,Skeena
184,Lake Sockeye,1999,NA,NA,Skeena
184,Lake Sockeye,2000,NA,NA,Skeena
184,Lake Sockeye,2001,NA,NA,Skeena
184,Lake Sockeye,2002,NA,NA,Skeena
184,Lake Sockeye,2003,NA,NA,Skeena
184,Lake Sockeye,2004,NA,NA,Skeena
184,Lake Sockeye,2005,NA,NA,Skeena
184,Lake Sockeye,2006,NA,NA,Skeena
184,Lake Sockeye,2007,NA,NA,Skeena
184,Lake Sockeye,2008,NA,NA,Skeena
184,Lake Sockeye,2009,NA,NA,Skeena
184,Lake Sockeye,2010,NA,NA,Skeena
184,Lake Sockeye,2011,NA,NA,Skeena
184,Lake Sockeye,2012,NA,NA,Skeena
184,Lake Sockeye,2013,NA,NA,Skeena
184,Lake Sockeye,2014,NA,NA,Skeena
184,Lake Sockeye,2015,NA,NA,Skeena
184,Lake Sockeye,2016,NA,NA,Skeena
184,Lake Sockeye,2017,NA,NA,Skeena
184,Lake Sockeye,2018,NA,NA,Skeena
184,Lake Sockeye,2019,NA,NA,Skeena
184,Lake Sockeye,2020,NA,NA,Skeena
185,Lake Sockeye,1950,NA,NA,Skeena
185,Lake Sockeye,1951,NA,NA,Skeena
185,Lake Sockeye,1952,NA,NA,Skeena
185,Lake Sockeye,1953,NA,NA,Skeena
185,Lake Sockeye,1954,NA,NA,Skeena
185,Lake Sockeye,1955,NA,NA,Skeena
185,Lake Sockeye,1956,NA,NA,Skeena
185,Lake Sockeye,1957,NA,NA,Skeena
185,Lake Sockeye,1958,NA,NA,Skeena
185,Lake Sockeye,1959,NA,NA,Skeena
185,Lake Sockeye,1960,4020,9576,Skeena
185,Lake Sockeye,1961,5742,12711,Skeena
185,Lake Sockeye,1962,3445,8595,Skeena
185,Lake Sockeye,1963,1148,1816,Skeena
185,Lake Sockeye,1964,5742,13654,Skeena
185,Lake Sockeye,1965,11485,22621,Skeena
185,Lake Sockeye,1966,6891,21722,Skeena
185,Lake Sockeye,1967,3905,15594,Skeena
185,Lake Sockeye,1968,3445,10235,Skeena
185,Lake Sockeye,1969,3790,8331,Skeena
185,Lake Sockeye,1970,10796,23946,Skeena
185,Lake Sockeye,1971,7580,18735,Skeena
185,Lake Sockeye,1972,4135,10609,Skeena
185,Lake Sockeye,1973,2297,7182,Skeena
185,Lake Sockeye,1974,2756,10474,Skeena
185,Lake Sockeye,1975,517,955,Skeena
185,Lake Sockeye,1976,230,608,Skeena
185,Lake Sockeye,1977,1378,3714,Skeena
185,Lake Sockeye,1978,1148,3320,Skeena
185,Lake Sockeye,1979,1608,4129,Skeena
185,Lake Sockeye,1980,919,2587,Skeena
185,Lake Sockeye,1981,2297,6107,Skeena
185,Lake Sockeye,1982,6891,20220,Skeena
185,Lake Sockeye,1983,9188,22354,Skeena
185,Lake Sockeye,1984,6891,17610,Skeena
185,Lake Sockeye,1985,4594,10975,Skeena
185,Lake Sockeye,1986,6891,17229,Skeena
185,Lake Sockeye,1987,9188,16877,Skeena
185,Lake Sockeye,1988,2297,6987,Skeena
185,Lake Sockeye,1989,12863,26204,Skeena
185,Lake Sockeye,1990,6891,18230,Skeena
185,Lake Sockeye,1991,45939,112315,Skeena
185,Lake Sockeye,1992,31009,89658,Skeena
185,Lake Sockeye,1993,25267,63070,Skeena
185,Lake Sockeye,1994,,,Skeena
185,Lake Sockeye,1995,40197,131682,Skeena
185,Lake Sockeye,1996,47088,133180,Skeena
185,Lake Sockeye,1997,27564,105528,Skeena
185,Lake Sockeye,1998,6891,15680,Skeena
185,Lake Sockeye,1999,17227,23316,Skeena
185,Lake Sockeye,2000,3445,7932,Skeena
185,Lake Sockeye,2001,11098,17836,Skeena
185,Lake Sockeye,2002,4384,7898,Skeena
185,Lake Sockeye,2003,15395,21782,Skeena
185,Lake Sockeye,2004,11399,16007,Skeena
185,Lake Sockeye,2005,11301,14851,Skeena
185,Lake Sockeye,2006,13151,21515,Skeena
185,Lake Sockeye,2007,30773,46648,Skeena
185,Lake Sockeye,2008,12564,19686,Skeena
185,Lake Sockeye,2009,21038,26144,Skeena
185,Lake Sockeye,2010,10584,13591,Skeena
185,Lake Sockeye,2011,6091,8488,Skeena
185,Lake Sockeye,2012,5663,7799,Skeena
185,Lake Sockeye,2013,7079,9129,Skeena
185,Lake Sockeye,2014,13129,16832,Skeena
185,Lake Sockeye,2015,21520,27304,Skeena
185,Lake Sockeye,2016,20240,30539,Skeena
185,Lake Sockeye,2017,15953,16910,Skeena
185,Lake Sockeye,2018,15598,17597,Skeena
185,Lake Sockeye,2019,21984,27545,Skeena
185,Lake Sockeye,2020,17959,21254,Skeena
185,Lake Sockeye,2021,67366,85589,Skeena
185,Lake Sockeye,2022,15970,19789,Skeena
185,Lake Sockeye,2023,19165,24742,Skeena
186,Lake Sockeye,1950,NA,NA,Skeena
186,Lake Sockeye,1951,NA,NA,Skeena
186,Lake Sockeye,1952,NA,NA,Skeena
186,Lake Sockeye,1953,NA,NA,Skeena
186,Lake Sockeye,1954,NA,NA,Skeena
186,Lake Sockeye,1955,NA,NA,Skeena
186,Lake Sockeye,1956,NA,NA,Skeena
186,Lake Sockeye,1957,NA,NA,Skeena
186,Lake Sockeye,1958,NA,NA,Skeena
186,Lake Sockeye,1959,NA,NA,Skeena
186,Lake Sockeye,1960,12298,27636,Skeena
186,Lake Sockeye,1961,33657,70768,Skeena
186,Lake Sockeye,1962,16828,39417,Skeena
186,Lake Sockeye,1963,56280,86813,Skeena
186,Lake Sockeye,1964,35960,80669,Skeena
186,Lake Sockeye,1965,11094,20967,Skeena
186,Lake Sockeye,1966,15196,43802,Skeena
186,Lake Sockeye,1967,24201,85515,Skeena
186,Lake Sockeye,1968,55410,151607,Skeena
186,Lake Sockeye,1969,32575,68058,Skeena
186,Lake Sockeye,1970,7423,15636,Skeena
186,Lake Sockeye,1971,8381,19469,Skeena
186,Lake Sockeye,1972,10277,24688,Skeena
186,Lake Sockeye,1973,32179,92095,Skeena
186,Lake Sockeye,1974,38189,129371,Skeena
186,Lake Sockeye,1975,28686,51103,Skeena
186,Lake Sockeye,1976,8022,19812,Skeena
186,Lake Sockeye,1977,15573,39083,Skeena
186,Lake Sockeye,1978,3931,10500,Skeena
186,Lake Sockeye,1979,21765,52321,Skeena
186,Lake Sockeye,1980,11166,29139,Skeena
186,Lake Sockeye,1981,7178,17800,Skeena
186,Lake Sockeye,1982,4827,14132,Skeena
186,Lake Sockeye,1983,8904,19735,Skeena
