CUID,Species,Region,Year,Spawner.Abundance,cu_name_pse
1033,Lake sockeye,Northern Transboundary,2009,1100,King Salmon
1033,Lake sockeye,Northern Transboundary,2010,2977,King Salmon
1033,Lake sockeye,Northern Transboundary,2011,2899,King Salmon
1033,Lake sockeye,Northern Transboundary,2012,6763,King Salmon
1033,Lake sockeye,Northern Transboundary,2013,470,King Salmon
1033,Lake sockeye,Northern Transboundary,2014,910,King Salmon
1033,Lake sockeye,Northern Transboundary,2015,1683,King Salmon
1033,Lake sockeye,Northern Transboundary,2016,3378,King Salmon
1033,Lake sockeye,Northern Transboundary,2017,439,King Salmon
1033,Lake sockeye,Northern Transboundary,2018,2471,King Salmon
1033,Lake sockeye,Northern Transboundary,2019,4294,King Salmon
1033,Lake sockeye,Northern Transboundary,2020,17330,King Salmon
1033,Lake sockeye,Northern Transboundary,2021,6839,King Salmon
1033,Lake sockeye,Northern Transboundary,2022,9385,King Salmon
1033,Lake sockeye,Northern Transboundary,2023,2893,King Salmon
1034,Coho,Northern Transboundary,1986,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1987,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1988,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1989,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1990,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1991,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1992,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1993,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1994,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1995,-989898,Taku-Early Timing
1034,Coho,Northern Transboundary,1996,-989898,Taku-Early Timing
1035,Coho,Northern Transboundary,1958,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1985,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1986,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1987,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1988,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1989,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1990,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1991,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1992,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1993,-989898,Taku-Mid Timing
1035,Coho,Northern Transboundary,1994,-989898,Taku-Mid Timing
1036,Lake sockeye,Northern Transboundary,1984,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1985,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1986,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1987,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1988,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1989,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1990,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1991,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1992,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1993,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1994,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1995,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1996,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1997,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1998,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,1999,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2000,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2001,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2002,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2003,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2004,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2005,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2006,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2007,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2008,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2009,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2010,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2012,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2013,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2014,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2016,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2017,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2018,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2019,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2020,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2021,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2022,-989898,Chutine
1036,Lake sockeye,Northern Transboundary,2023,-989898,Chutine
1038,Lake sockeye,Northern Transboundary,1976,7941,Klukshu
1038,Lake sockeye,Northern Transboundary,1977,15441,Klukshu
1038,Lake sockeye,Northern Transboundary,1978,19017,Klukshu
1038,Lake sockeye,Northern Transboundary,1979,7051,Klukshu
1038,Lake sockeye,Northern Transboundary,1980,10850,Klukshu
1038,Lake sockeye,Northern Transboundary,1981,18448,Klukshu
1038,Lake sockeye,Northern Transboundary,1982,28899,Klukshu
1038,Lake sockeye,Northern Transboundary,1983,18017,Klukshu
1038,Lake sockeye,Northern Transboundary,1984,10227,Klukshu
1038,Lake sockeye,Northern Transboundary,1985,17259,Klukshu
1038,Lake sockeye,Northern Transboundary,1986,22936,Klukshu
1038,Lake sockeye,Northern Transboundary,1987,9346,Klukshu
1038,Lake sockeye,Northern Transboundary,1988,7737,Klukshu
1038,Lake sockeye,Northern Transboundary,1989,21636,Klukshu
1038,Lake sockeye,Northern Transboundary,1990,24607,Klukshu
1038,Lake sockeye,Northern Transboundary,1991,17645,Klukshu
1038,Lake sockeye,Northern Transboundary,1992,18269,Klukshu
1038,Lake sockeye,Northern Transboundary,1993,14921,Klukshu
1038,Lake sockeye,Northern Transboundary,1994,13892,Klukshu
1038,Lake sockeye,Northern Transboundary,1995,19817,Klukshu
1038,Lake sockeye,Northern Transboundary,1996,7891,Klukshu
1038,Lake sockeye,Northern Transboundary,1997,11303,Klukshu
1038,Lake sockeye,Northern Transboundary,1998,13580,Klukshu
1038,Lake sockeye,Northern Transboundary,1999,5101,Klukshu
1038,Lake sockeye,Northern Transboundary,2000,5422,Klukshu
1038,Lake sockeye,Northern Transboundary,2001,9329,Klukshu
1038,Lake sockeye,Northern Transboundary,2002,23587,Klukshu
1038,Lake sockeye,Northern Transboundary,2003,32120,Klukshu
1038,Lake sockeye,Northern Transboundary,2004,13721,Klukshu
1038,Lake sockeye,Northern Transboundary,2005,3167,Klukshu
1038,Lake sockeye,Northern Transboundary,2006,12890,Klukshu
1038,Lake sockeye,Northern Transboundary,2007,8310,Klukshu
1038,Lake sockeye,Northern Transboundary,2008,2741,Klukshu
1038,Lake sockeye,Northern Transboundary,2009,5528,Klukshu
1038,Lake sockeye,Northern Transboundary,2010,18546,Klukshu
1038,Lake sockeye,Northern Transboundary,2011,20782,Klukshu
1038,Lake sockeye,Northern Transboundary,2012,17176,Klukshu
1038,Lake sockeye,Northern Transboundary,2013,3792,Klukshu
1038,Lake sockeye,Northern Transboundary,2014,12148,Klukshu
1038,Lake sockeye,Northern Transboundary,2015,11363,Klukshu
1038,Lake sockeye,Northern Transboundary,2016,7391,Klukshu
1038,Lake sockeye,Northern Transboundary,2017,3711,Klukshu
1038,Lake sockeye,Northern Transboundary,2018,7143,Klukshu
1038,Lake sockeye,Northern Transboundary,2019,18749,Klukshu
1038,Lake sockeye,Northern Transboundary,2020,4287,Klukshu
1038,Lake sockeye,Northern Transboundary,2021,25691,Klukshu
1038,Lake sockeye,Northern Transboundary,2022,29629,Klukshu
1038,Lake sockeye,Northern Transboundary,2023,13690,Klukshu
1039,Lake sockeye,Northern Transboundary,1986,1490,Nesketahin
1039,Lake sockeye,Northern Transboundary,1987,1875,Nesketahin
1039,Lake sockeye,Northern Transboundary,1988,433,Nesketahin
1039,Lake sockeye,Northern Transboundary,1989,9569,Nesketahin
1039,Lake sockeye,Northern Transboundary,1990,5313,Nesketahin
1039,Lake sockeye,Northern Transboundary,1991,86,Nesketahin
1039,Lake sockeye,Northern Transboundary,1992,7447,Nesketahin
1039,Lake sockeye,Northern Transboundary,1993,2104,Nesketahin
1039,Lake sockeye,Northern Transboundary,1994,3921,Nesketahin
1039,Lake sockeye,Northern Transboundary,1995,4042,Nesketahin
1039,Lake sockeye,Northern Transboundary,1996,1583,Nesketahin
1039,Lake sockeye,Northern Transboundary,1997,2267,Nesketahin
1039,Lake sockeye,Northern Transboundary,1998,826,Nesketahin
1039,Lake sockeye,Northern Transboundary,2000,1860,Nesketahin
1039,Lake sockeye,Northern Transboundary,2001,1897,Nesketahin
1039,Lake sockeye,Northern Transboundary,2002,2765,Nesketahin
1039,Lake sockeye,Northern Transboundary,2003,2778,Nesketahin
1039,Lake sockeye,Northern Transboundary,2004,1968,Nesketahin
1039,Lake sockeye,Northern Transboundary,2005,1408,Nesketahin
1039,Lake sockeye,Northern Transboundary,2006,979,Nesketahin
1039,Lake sockeye,Northern Transboundary,2007,10254,Nesketahin
1039,Lake sockeye,Northern Transboundary,2008,-989898,Nesketahin
1039,Lake sockeye,Northern Transboundary,2009,887,Nesketahin
1039,Lake sockeye,Northern Transboundary,2010,2305,Nesketahin
1039,Lake sockeye,Northern Transboundary,2011,355,Nesketahin
1039,Lake sockeye,Northern Transboundary,2012,1372,Nesketahin
1039,Lake sockeye,Northern Transboundary,2013,129,Nesketahin
1039,Lake sockeye,Northern Transboundary,2014,189,Nesketahin
1039,Lake sockeye,Northern Transboundary,2016,410,Nesketahin
1039,Lake sockeye,Northern Transboundary,2017,240,Nesketahin
1039,Lake sockeye,Northern Transboundary,2018,97,Nesketahin
1039,Lake sockeye,Northern Transboundary,2019,1497,Nesketahin
1039,Lake sockeye,Northern Transboundary,2020,65,Nesketahin
1039,Lake sockeye,Northern Transboundary,2021,685,Nesketahin
1039,Lake sockeye,Northern Transboundary,2022,461,Nesketahin
1039,Lake sockeye,Northern Transboundary,2023,285,Nesketahin
1080,Steelhead,Northern Transboundary,1950,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1951,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1952,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1953,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1954,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1955,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1956,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1957,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1958,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1959,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1960,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1961,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1962,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1963,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1964,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1965,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1966,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1967,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1968,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1969,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1970,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1971,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1972,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1973,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1974,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1975,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1976,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1977,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1978,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1979,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1980,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1981,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1982,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1983,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1984,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1985,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1986,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1987,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1988,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1989,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1990,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1991,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1992,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1993,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1994,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1995,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1996,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1997,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1998,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,1999,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2000,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2001,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2002,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2003,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2004,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2005,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2006,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2007,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2008,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2009,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2010,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2011,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2012,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2013,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2014,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2015,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2016,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2017,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2018,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2019,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2020,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2021,-989898,Alsek Summer
1080,Steelhead,Northern Transboundary,2022,-989898,Alsek Summer
1081,Steelhead,Northern Transboundary,1950,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1951,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1952,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1953,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1954,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1955,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1956,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1957,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1958,-989898,Taku Summer
1081,Steelhead,Northern Transboundary,1959,-989898,Taku Summer
